Date,Average_Wind_Speed,Average_Temperature,Maximum_Temperature,Minimum_Temperature,Fog_Ice_Freezing_Fog,Heavy_Fog_or_Heavy_Freezing_Fog,Thunder,Hail,Smoke_or_Haze,Mist,Rain,Freezing_Rain,Snow_Snow_Pellets_or_Ice Crystals
2017-03-12,6.93,26.0,36.0,18.0,1.0,,,,,,,,
2017-03-13,10.51,29.0,31.0,27.0,1.0,1.0,1.0,,1.0,,,,
2017-03-14,14.09,25.0,28.0,19.0,1.0,,,,1.0,,,,
2017-03-15,11.41,24.0,33.0,16.0,,,,,,,,,
2017-03-16,6.49,29.0,42.0,18.0,,,,,1.0,,,,
2017-03-17,10.29,38.0,50.0,36.0,1.0,,,,1.0,,,,
2017-03-18,12.97,42.0,45.0,32.0,,,,,,,,,
2017-03-19,8.5,41.0,53.0,29.0,,,,,,,,,
2017-03-20,8.28,49.0,54.0,37.0,1.0,,1.0,,1.0,,,,
2017-03-21,12.3,44.0,54.0,33.0,,,,,,,,,
2017-03-22,11.86,33.0,37.0,28.0,,,,,,,,,
2017-03-23,12.75,37.0,50.0,29.0,,,1.0,,,,,,
2017-03-24,15.66,58.0,82.0,42.0,,,1.0,,,,,,
2017-03-25,11.63,43.0,47.0,41.0,1.0,,,,,,,,
2017-03-26,7.61,51.0,62.0,47.0,1.0,,,,1.0,,,,
2017-03-27,7.38,50.0,52.0,42.0,1.0,1.0,,,1.0,,,,
2017-03-28,10.51,44.0,50.0,36.0,1.0,,,,,,,,
2017-03-29,11.86,41.0,49.0,35.0,1.0,,,,,,,,
2017-03-30,14.54,43.0,45.0,39.0,1.0,,1.0,,,,,,
2017-03-31,14.54,39.0,44.0,36.0,1.0,,,,,,,,
2017-04-01,5.82,45.0,59.0,34.0,,,,,,,,,
2017-04-02,6.04,50.0,61.0,42.0,,,,,,,,,
2017-04-03,8.5,50.0,54.0,46.0,1.0,,,,,,,,
2017-04-04,8.72,49.0,56.0,43.0,1.0,,,,1.0,,,,
2017-04-05,18.12,45.0,47.0,40.0,1.0,,,,,,,,
2017-04-06,17.0,43.0,51.0,38.0,1.0,,,,,,,,
2017-04-07,10.96,44.0,54.0,37.0,,,,,,,,,
2017-04-08,13.87,50.0,68.0,37.0,,,,,,,,,
2017-04-09,18.79,64.0,77.0,57.0,,,,,,,,,
2017-04-10,13.87,69.0,78.0,41.0,1.0,,1.0,,,,,,
2017-04-11,9.4,47.0,54.0,41.0,1.0,1.0,,,,,,,
2017-04-12,7.16,48.0,59.0,38.0,,,,,,,,,
2017-04-13,9.17,50.0,60.0,44.0,1.0,,,,,,,,
2017-04-14,9.4,54.0,66.0,47.0,1.0,,,,,,,,
2017-04-15,16.11,70.0,82.0,61.0,,,1.0,,,,,,
2017-04-16,11.63,68.0,73.0,52.0,1.0,,1.0,,,,,,
2017-04-17,6.93,59.0,69.0,44.0,,,,,,,,,
2017-04-18,11.41,55.0,76.0,41.0,,,,,,,,,
2017-04-19,9.62,65.0,70.0,45.0,1.0,,1.0,,,,,,
2017-04-20,14.99,56.0,73.0,48.0,,,,,,,,,
2017-04-21,12.53,50.0,53.0,44.0,,,,,,,,,
2017-04-22,8.5,50.0,60.0,38.0,,,,,,,,,
2017-04-23,5.82,54.0,72.0,37.0,,,,,,,,,
2017-04-24,7.61,55.0,73.0,40.0,,,,,,,,,
2017-04-25,12.08,64.0,79.0,52.0,,,,,,,,,
2017-04-26,11.41,69.0,74.0,60.0,1.0,,,,,,,,
2017-04-27,15.88,54.0,62.0,41.0,1.0,,,,,,,,
2017-04-28,7.61,48.0,60.0,40.0,,,,,,,,,
2017-04-29,18.79,45.0,46.0,40.0,1.0,,1.0,,,,,,
2017-04-30,13.42,44.0,47.0,42.0,1.0,,1.0,,,,,,
2017-05-01,14.76,50.0,57.0,45.0,1.0,,,,,,,,
2017-05-02,14.76,46.0,51.0,41.0,1.0,,,,,,,,
2017-05-03,6.04,48.0,56.0,35.0,,,,,,,,,
2017-05-04,11.18,49.0,54.0,43.0,,,,,,,,,
2017-05-05,13.42,49.0,61.0,41.0,,,,,,,,,
2017-05-06,12.53,51.0,58.0,44.0,,,,,,,,,
2017-05-07,8.5,48.0,59.0,36.0,,,,,,,,,
2017-05-08,6.93,46.0,57.0,34.0,,,,,1.0,,,,
2017-05-09,6.71,48.0,61.0,42.0,,,,,,,,,
2017-05-10,7.61,55.0,67.0,44.0,1.0,,1.0,,,,,,
2017-05-11,9.17,55.0,65.0,49.0,1.0,,,,,,,,
2017-05-12,6.04,59.0,73.0,45.0,,,,,1.0,,,,
2017-05-13,8.72,62.0,82.0,47.0,,,,,,,,,
2017-05-14,7.83,62.0,71.0,51.0,,,,,,,,,
2017-05-15,8.95,62.0,82.0,50.0,,,1.0,,,,,,
2017-05-16,14.54,74.0,87.0,61.0,,,,,,,,,
2017-05-17,20.13,78.0,84.0,62.0,1.0,,1.0,,1.0,,,,
2017-05-18,19.01,74.0,78.0,48.0,,,1.0,,,,,,
2017-05-19,16.11,48.0,50.0,43.0,1.0,,,,,,,,
2017-05-20,10.51,51.0,64.0,48.0,1.0,,1.0,,,,,,
2017-05-21,12.75,61.0,65.0,51.0,1.0,,1.0,,,,,,
2017-05-22,12.75,58.0,73.0,48.0,,,,,,,,,
2017-05-23,6.71,61.0,62.0,55.0,1.0,,,,,,,,
2017-05-24,14.09,57.0,62.0,53.0,1.0,,,,,,,,
2017-05-25,8.72,59.0,69.0,52.0,,,,,,,,,
2017-05-26,7.61,60.0,71.0,52.0,1.0,,,,,,,,
2017-05-27,5.37,62.0,78.0,52.0,,,,,,,,,
2017-05-28,6.93,68.0,77.0,56.0,,,1.0,,1.0,,,,
2017-05-29,11.63,69.0,77.0,55.0,,,,,,,,,
2017-05-30,11.63,64.0,74.0,54.0,,,,,,,,,
2017-05-31,10.51,64.0,74.0,52.0,,,,,,,,,
2017-06-01,4.7,66.0,81.0,51.0,,,,,,,,,
2017-06-02,5.37,71.0,86.0,53.0,,,,,1.0,,,,
2017-06-03,6.04,73.0,84.0,57.0,,,,,1.0,,,,
2017-06-04,8.5,80.0,92.0,66.0,,,,,,,,,
2017-06-05,14.09,70.0,75.0,59.0,,,,,1.0,,,,
2017-06-06,13.87,65.0,76.0,54.0,,,,,,,,,
2017-06-07,8.05,67.0,77.0,56.0,,,,,,,,,
2017-06-08,4.25,69.0,83.0,53.0,,,1.0,,1.0,,,,
2017-06-09,8.95,74.0,87.0,65.0,,,,,,,,,
2017-06-10,14.09,76.0,90.0,64.0,,,,,,,,,
2017-06-11,14.99,82.0,93.0,73.0,,,,,,,,,
2017-06-12,11.63,85.0,95.0,73.0,,,,,,,,,
2017-06-13,6.93,80.0,88.0,68.0,,,1.0,,,,,,
2017-06-14,9.84,77.0,92.0,68.0,1.0,,1.0,,1.0,,,,
2017-06-15,7.83,76.0,91.0,68.0,1.0,,1.0,,,,,,
2017-06-16,10.29,77.0,86.0,67.0,,,1.0,,,,,,
2017-06-17,8.5,78.0,87.0,69.0,1.0,,1.0,,,,,,
2017-06-18,13.65,74.0,79.0,69.0,,,,,,,,,
2017-06-19,10.07,70.0,80.0,62.0,,,1.0,1.0,,,,,
2017-06-20,9.62,67.0,80.0,58.0,,,,,,,,,
2017-06-21,7.16,68.0,80.0,55.0,,,,,,,,,
2017-06-22,14.54,78.0,88.0,68.0,,,,,,,,,
2017-06-23,12.3,77.0,83.0,66.0,1.0,,1.0,,,,,,
2017-06-24,12.3,70.0,75.0,59.0,,,,,,,,,
2017-06-25,12.75,64.0,72.0,54.0,,,,,,,,,
2017-06-26,12.3,64.0,75.0,54.0,,,,,,,,,
2017-06-27,6.71,65.0,78.0,50.0,,,,,,,,,
2017-06-28,15.21,68.0,80.0,58.0,1.0,,1.0,,,,,,
2017-06-29,11.41,74.0,81.0,66.0,,,,,,,,,
2017-06-30,6.49,73.0,84.0,64.0,1.0,,,,,,,,
2017-07-01,10.51,75.0,82.0,66.0,,,,,,,,,
2017-07-02,9.62,74.0,89.0,62.0,,,,,,,,,
2017-07-03,8.72,73.0,80.0,66.0,,,,,,,,,
2017-07-04,7.38,72.0,83.0,64.0,,,,,1.0,,,,
2017-07-05,5.82,76.0,89.0,65.0,1.0,,1.0,,1.0,,,,
2017-07-06,7.16,81.0,93.0,69.0,,,,,1.0,,,,
2017-07-07,8.5,81.0,89.0,63.0,,,1.0,,,,,,
2017-07-08,6.71,71.0,80.0,62.0,,,,,,,,,
2017-07-09,8.28,73.0,86.0,63.0,,,,,,,,,
2017-07-10,6.71,77.0,84.0,67.0,1.0,,1.0,,,,,,
2017-07-11,5.59,76.0,85.0,70.0,1.0,,1.0,,1.0,,,,
2017-07-12,10.51,75.0,81.0,68.0,1.0,,1.0,1.0,1.0,,,,
2017-07-13,10.51,78.0,83.0,72.0,,,,,,,,,
2017-07-14,8.72,71.0,73.0,63.0,,,,,,,,,
2017-07-15,5.82,70.0,81.0,60.0,,,,,,,,,
2017-07-16,11.63,72.0,78.0,60.0,,,,,,,,,
2017-07-17,6.26,67.0,79.0,56.0,,,,,,,,,
2017-07-18,4.03,74.0,89.0,60.0,1.0,,,,1.0,,,,
2017-07-19,7.61,80.0,88.0,70.0,1.0,,1.0,,1.0,,,,
2017-07-20,7.83,77.0,88.0,69.0,1.0,,1.0,,,,,,
2017-07-21,6.93,80.0,89.0,72.0,1.0,1.0,1.0,1.0,,,,,
2017-07-22,8.5,77.0,88.0,72.0,1.0,,1.0,,,,,,
2017-07-23,5.82,79.0,90.0,70.0,1.0,,1.0,,,,,,
2017-07-24,10.96,71.0,74.0,66.0,,,,,,,,,
2017-07-25,8.05,71.0,82.0,61.0,,,,,,,,,
2017-07-26,7.16,75.0,85.0,65.0,1.0,,,,1.0,,,,
2017-07-27,11.18,78.0,82.0,70.0,1.0,,,,1.0,,,,
2017-07-28,13.87,74.0,79.0,67.0,,,,,,,,,
2017-07-29,9.84,72.0,79.0,64.0,,,,,,,,,
2017-07-30,5.14,73.0,84.0,62.0,,,,,,,,,
2017-07-31,2.91,76.0,86.0,65.0,,,,,1.0,,,,
2017-08-01,5.37,76.0,86.0,67.0,,,1.0,,1.0,,,,
2017-08-02,6.93,77.0,87.0,66.0,1.0,,1.0,,,,,,
2017-08-03,9.17,75.0,84.0,61.0,1.0,,1.0,,1.0,,,,
2017-08-04,13.87,63.0,68.0,56.0,,,,,,,,,
2017-08-05,7.38,68.0,80.0,60.0,,,,,,,,,
2017-08-06,4.03,71.0,77.0,63.0,,,,,,,,,
2017-08-07,7.83,69.0,76.0,61.0,,,,,,,,,
2017-08-08,5.59,70.0,84.0,58.0,,,,,,,,,
2017-08-09,5.14,73.0,83.0,61.0,,,,,,,,,
2017-08-10,8.28,74.0,84.0,62.0,1.0,,1.0,,1.0,,,,
2017-08-11,9.4,71.0,78.0,65.0,,,,,,,,,
2017-08-12,7.38,68.0,77.0,60.0,,,,,,,,,
2017-08-13,4.03,69.0,80.0,57.0,,,,,,,,,
2017-08-14,4.25,72.0,83.0,62.0,,,,,1.0,,,,
2017-08-15,7.61,75.0,84.0,68.0,,,,,,,,,
2017-08-16,8.05,75.0,88.0,67.0,1.0,,1.0,,1.0,,,,
2017-08-17,14.32,77.0,82.0,72.0,1.0,,,,,,,,
2017-08-18,10.96,74.0,82.0,67.0,,,,,,,,,
2017-08-19,4.92,74.0,86.0,63.0,,,,,,,,,
2017-08-20,5.82,75.0,90.0,63.0,,,1.0,,,,,,
2017-08-21,8.5,78.0,87.0,71.0,,,1.0,,1.0,,,,
2017-08-22,13.42,76.0,82.0,64.0,,,,,,,,,
2017-08-23,9.17,70.0,79.0,60.0,,,,,,,,,
2017-08-24,8.5,67.0,75.0,56.0,,,,,,,,,
2017-08-25,5.37,64.0,74.0,52.0,,,,,1.0,,,,
2017-08-26,7.16,67.0,78.0,56.0,,,,,1.0,,,,
2017-08-27,8.5,68.0,78.0,62.0,,,1.0,,,,,,
2017-08-28,5.82,70.0,80.0,64.0,1.0,,1.0,,,,,,
2017-08-29,5.37,68.0,76.0,61.0,1.0,,,,1.0,,,,
2017-08-30,5.59,70.0,82.0,60.0,1.0,,,,1.0,,,,
2017-08-31,13.42,69.0,73.0,64.0,,,,,1.0,,,,
2017-09-01,11.86,64.0,69.0,50.0,,,,,,,,,
2017-09-02,4.7,62.0,75.0,50.0,1.0,,,,1.0,,,,
2017-09-03,7.38,68.0,84.0,57.0,,,,,,,,,
2017-09-04,12.75,73.0,82.0,62.0,1.0,,,,1.0,,,,
2017-09-05,12.53,63.0,70.0,54.0,,,,,,,,,
2017-09-06,10.29,58.0,67.0,49.0,,,,,,,,,
2017-09-07,8.5,60.0,71.0,52.0,,,,,1.0,,,,
2017-09-08,7.38,62.0,69.0,58.0,,,,,,,,,
2017-09-09,8.28,63.0,72.0,54.0,,,,,1.0,,,,
2017-09-10,6.26,61.0,70.0,50.0,,,,,,,,,
2017-09-11,4.7,62.0,75.0,52.0,,,,,1.0,,,,
2017-09-12,6.93,65.0,77.0,54.0,1.0,,,,,,,,
2017-09-13,6.49,66.0,77.0,58.0,1.0,,,,1.0,,,,
2017-09-14,5.14,68.0,81.0,59.0,1.0,,,,1.0,,,,
2017-09-15,9.4,73.0,87.0,62.0,,,,,1.0,,,,
2017-09-16,8.5,77.0,88.0,65.0,1.0,,,,1.0,,,,
2017-09-17,7.61,77.0,86.0,63.0,,,,,1.0,,,,
2017-09-18,7.61,68.0,77.0,58.0,,,,,,,,,
2017-09-19,6.49,70.0,79.0,64.0,1.0,,,,1.0,,,,
2017-09-20,10.74,75.0,92.0,62.0,1.0,,,,,,,,
2017-09-21,5.82,83.0,94.0,72.0,,,,,1.0,,,,
2017-09-22,6.93,84.0,94.0,71.0,,,,,1.0,,,,
2017-09-23,6.04,83.0,95.0,72.0,,,,,1.0,,,,
2017-09-24,6.26,81.0,93.0,70.0,,,,,1.0,,,,
2017-09-25,6.49,79.0,92.0,67.0,,,,,1.0,,,,
2017-09-26,9.62,80.0,92.0,70.0,,,,,1.0,,,,
2017-09-27,11.86,70.0,72.0,56.0,,,,,,,,,
2017-09-28,6.71,62.0,74.0,53.0,,,,,,,,,
2017-09-29,10.51,64.0,70.0,56.0,,,,,1.0,,,,
2017-09-30,7.61,61.0,68.0,53.0,,,,,,,,,
2017-10-01,10.29,59.0,72.0,48.0,,,,,,,,,
2017-10-02,12.53,69.0,83.0,58.0,,,,,1.0,,,,
2017-10-03,14.76,73.0,78.0,67.0,,,,,,,,,
2017-10-04,7.61,71.0,76.0,58.0,1.0,,,,,,,,
2017-10-05,5.82,65.0,77.0,54.0,,,,,1.0,,,,
2017-10-06,8.72,64.0,69.0,60.0,1.0,,,,,,,,
2017-10-07,17.67,69.0,79.0,60.0,1.0,,,,,,,,
2017-10-08,7.16,65.0,78.0,54.0,,,,,,,,,
2017-10-09,5.59,66.0,81.0,52.0,,,,,1.0,,,,
2017-10-10,13.87,62.0,63.0,58.0,1.0,,,,,,,,
2017-10-11,12.75,59.0,62.0,56.0,1.0,,,,1.0,,,,
2017-10-12,6.71,58.0,60.0,56.0,1.0,,,,1.0,,,,
2017-10-13,8.05,61.0,73.0,55.0,,,,,,,,,
2017-10-14,8.72,64.0,66.0,62.0,1.0,,1.0,,,,,,
2017-10-15,15.66,60.0,68.0,47.0,1.0,,,,,,,,
2017-10-16,7.38,52.0,63.0,43.0,,,,,,,,,
2017-10-17,11.86,57.0,70.0,49.0,,,,,,,,,
2017-10-18,12.75,59.0,71.0,47.0,,,,,,,,,
2017-10-19,6.49,61.0,70.0,51.0,,,,,1.0,,,,
2017-10-20,8.95,61.0,78.0,51.0,,,,,1.0,,,,
2017-10-21,14.99,67.0,77.0,60.0,,,,,1.0,,,,
2017-10-22,13.2,66.0,70.0,51.0,1.0,,,,1.0,,,,
2017-10-23,9.17,52.0,54.0,50.0,1.0,,,,,,,,
2017-10-24,12.53,48.0,50.0,42.0,1.0,,,,,,,,
2017-10-25,6.04,44.0,53.0,38.0,,,,,,,,,
2017-10-26,11.63,47.0,60.0,36.0,,,,,,,,,
2017-10-27,15.66,45.0,52.0,38.0,,,,,1.0,,,,
2017-10-28,10.51,38.0,40.0,36.0,1.0,,,,,,,,
2017-10-29,8.05,40.0,46.0,33.0,,,,,,,,,
2017-10-30,16.33,45.0,50.0,37.0,,,,,1.0,,,,
2017-10-31,11.41,38.0,40.0,34.0,,,,,1.0,,,,
2017-11-01,9.84,39.0,44.0,36.0,1.0,,,,1.0,,,,
2017-11-02,5.37,47.0,51.0,44.0,1.0,,,,1.0,,,,
2017-11-03,10.51,44.0,48.0,38.0,,,,,,,,,
2017-11-04,7.83,46.0,50.0,42.0,1.0,,1.0,,,,,,
2017-11-05,7.83,49.0,52.0,42.0,1.0,1.0,,,1.0,,,,
2017-11-06,9.17,41.0,43.0,32.0,,,,,,,,,
2017-11-07,9.4,40.0,45.0,32.0,,,,,,,,,
2017-11-08,4.47,37.0,46.0,29.0,,,,,,,,,
2017-11-09,13.65,39.0,46.0,21.0,,,,,,,,,
2017-11-10,8.5,24.0,30.0,18.0,,,,,,,,,
2017-11-11,8.95,29.0,38.0,26.0,,,,,,,,,
2017-11-12,4.47,38.0,40.0,36.0,1.0,,,,,,,,
2017-11-13,6.04,36.0,40.0,31.0,1.0,,,,1.0,,,,
2017-11-14,10.74,39.0,49.0,30.0,1.0,,,,1.0,,,,
2017-11-15,15.66,48.0,52.0,35.0,1.0,,,,,,,,
2017-11-16,9.84,36.0,38.0,33.0,,,,,,,,,
2017-11-17,13.65,38.0,48.0,35.0,1.0,,1.0,,1.0,,,,
2017-11-18,15.21,43.0,48.0,35.0,1.0,,,,,,,,
2017-11-19,13.2,35.0,37.0,30.0,,,,,,,,,
2017-11-20,17.9,38.0,52.0,30.0,,,,,,,,,
2017-11-21,14.99,43.0,44.0,27.0,,,,,,,,,
2017-11-22,7.38,29.0,35.0,22.0,,,,,1.0,,,,
2017-11-23,8.28,36.0,46.0,32.0,,,,,,,,,
2017-11-24,13.42,44.0,63.0,32.0,,,,,,,,,
2017-11-25,12.3,49.0,55.0,32.0,,,,,,,,,
2017-11-26,7.38,38.0,49.0,27.0,,,,,,,,,
2017-11-27,7.16,44.0,57.0,31.0,,,,,,,,,
2017-11-28,15.21,55.0,61.0,43.0,,,,,1.0,,,,
2017-11-29,7.16,43.0,47.0,34.0,,,,,,,,,
2017-11-30,10.74,46.0,54.0,39.0,,,,,,,,,
2017-12-01,4.92,41.0,53.0,28.0,,,,,1.0,,,,
2017-12-02,4.25,42.0,54.0,33.0,,,,,1.0,,,,
2017-12-03,6.26,43.0,58.0,29.0,,,,,1.0,,,,
2017-12-04,21.92,55.0,65.0,44.0,,,1.0,,1.0,,,,
2017-12-05,21.92,41.0,44.0,27.0,,,,,,,,,
2017-12-06,13.65,31.0,35.0,26.0,,,,,,,,,
2017-12-07,12.3,25.0,29.0,19.0,,,,,,,,,
2017-12-08,12.3,25.0,37.0,18.0,,,,,1.0,,,,
2017-12-09,13.87,30.0,32.0,20.0,1.0,,,,1.0,,,,
2017-12-10,10.07,26.0,35.0,20.0,,,,,,,,,
2017-12-11,9.84,31.0,39.0,23.0,1.0,,,,1.0,,,,
2017-12-12,13.42,24.0,31.0,17.0,,,,,,,,,
2017-12-13,16.11,26.0,38.0,22.0,1.0,,,,,,,,
2017-12-14,8.05,24.0,27.0,16.0,,,,,,,,,
2017-12-15,11.41,26.0,37.0,21.0,,,,,1.0,,,,
2017-12-16,7.83,38.0,46.0,27.0,1.0,,,,1.0,,,,
2017-12-17,4.7,35.0,42.0,29.0,1.0,,,,1.0,,,,
2017-12-18,11.41,42.0,46.0,39.0,1.0,,,,,,,,
2017-12-19,12.08,43.0,50.0,35.0,,,,,,,,,
2017-12-20,8.5,34.0,37.0,27.0,,,,,,,,,
2017-12-21,8.95,35.0,40.0,32.0,,,,,,,,,
2017-12-22,6.93,38.0,39.0,33.0,,,,,1.0,,,,
2017-12-23,9.4,31.0,33.0,19.0,,,,,,,,,
2017-12-24,8.95,21.0,22.0,18.0,1.0,,,,1.0,,,,
2017-12-25,12.97,16.0,21.0,2.0,,,,,,,,,
2017-12-26,9.62,2.0,5.0,-3.0,,,,,,,,,
2017-12-27,7.83,1.0,7.0,-4.0,,,,,,,,,
2017-12-28,7.83,6.0,15.0,0.0,1.0,,,,,,,,
2017-12-29,6.26,12.0,15.0,9.0,1.0,,,,1.0,,,,
2017-12-30,13.42,9.0,15.0,-1.0,1.0,,,,1.0,,,,
2017-12-31,11.18,4.0,13.0,-1.0,,,,,,,,,
2018-01-01,10.74,-2.0,1.0,-9.0,,,,,,,,,
2018-01-02,11.18,-2.0,8.0,-9.0,,,,,,,,,
2018-01-03,12.3,11.0,17.0,6.0,1.0,,,,1.0,,,,
2018-01-04,12.3,7.0,12.0,0.0,,,,,,,,,
2018-01-05,10.74,5.0,11.0,-1.0,,,,,,,,,
2018-01-06,6.49,5.0,17.0,-2.0,,,,,,,,,
2018-01-07,14.99,17.0,33.0,8.0,1.0,,,,,,,,
2018-01-08,11.86,34.0,37.0,31.0,1.0,,,,1.0,,,,
2018-01-09,6.04,31.0,36.0,26.0,1.0,,,,1.0,,,,
2018-01-10,15.88,37.0,56.0,30.0,1.0,,,,,,,,
2018-01-11,16.33,56.0,59.0,23.0,1.0,,,,,,,,
2018-01-12,19.91,23.0,23.0,14.0,,,,,,,,,
2018-01-13,9.84,13.0,16.0,6.0,,,,,,,,,
2018-01-14,9.4,12.0,21.0,5.0,1.0,,,,,,,,
2018-01-15,10.96,19.0,24.0,10.0,1.0,,,,1.0,,,,
2018-01-16,11.86,15.0,26.0,9.0,1.0,,,,1.0,,,,
2018-01-17,12.3,13.0,20.0,4.0,,,,,,,,,
2018-01-18,14.99,21.0,32.0,16.0,,,,,,,,,
2018-01-19,16.78,32.0,40.0,28.0,,,,,,,,,
2018-01-20,8.28,39.0,45.0,32.0,1.0,,,,,,,,
2018-01-21,3.8,40.0,44.0,36.0,1.0,1.0,,,,,,,
2018-01-22,12.53,47.0,54.0,38.0,1.0,1.0,1.0,,,,,,
2018-01-23,12.75,35.0,39.0,28.0,1.0,,,,,,,,
2018-01-24,6.49,29.0,30.0,27.0,,,,,1.0,,,,
2018-01-25,9.62,31.0,43.0,24.0,,,,,,,,,
2018-01-26,18.57,41.0,51.0,33.0,,,,,,,,,
2018-01-27,12.3,47.0,50.0,36.0,,,,,,,,,
2018-01-28,8.72,35.0,40.0,28.0,,,,,,,,,
2018-01-29,12.08,27.0,30.0,17.0,,,,,,,,,
2018-01-30,10.51,21.0,31.0,15.0,,,,,,,,,
2018-01-31,13.87,35.0,42.0,31.0,,,,,,,,,
2018-02-01,15.43,28.0,35.0,8.0,,,,,,,,,
2018-02-02,10.29,11.0,22.0,5.0,,,,,,,,,
2018-02-03,13.2,26.0,41.0,22.0,1.0,,,,,,,,
2018-02-04,13.42,26.0,35.0,4.0,1.0,,,,,,,,
2018-02-05,6.93,6.0,12.0,-3.0,1.0,,,,,,,,
2018-02-06,5.37,12.0,21.0,3.0,1.0,,,,,,,,
2018-02-07,9.4,17.0,20.0,8.0,1.0,,,,1.0,,,,
2018-02-08,6.93,13.0,21.0,7.0,1.0,,,,,,,,
2018-02-09,10.74,24.0,28.0,18.0,1.0,,,,1.0,,,,
2018-02-10,9.62,19.0,22.0,14.0,1.0,,,,,,,,
2018-02-11,10.07,20.0,22.0,11.0,1.0,1.0,,,1.0,,,,
2018-02-12,6.26,15.0,27.0,4.0,,,,,,,,,
2018-02-13,6.26,20.0,35.0,7.0,,,,,1.0,,,,
2018-02-14,9.62,32.0,44.0,24.0,1.0,1.0,,,1.0,,,,
2018-02-15,6.26,41.0,48.0,38.0,1.0,1.0,,,1.0,,,,
2018-02-16,10.07,36.0,37.0,20.0,,,,,,,,,
2018-02-17,8.5,25.0,35.0,17.0,1.0,1.0,,,,,,,
2018-02-18,10.74,27.0,41.0,12.0,1.0,,,,1.0,,,,
2018-02-19,12.08,42.0,60.0,37.0,1.0,,,,,,,,
2018-02-20,13.2,59.0,66.0,34.0,1.0,,1.0,,,,,,
2018-02-21,10.96,32.0,34.0,27.0,,,,,,,,,
2018-02-22,13.2,33.0,40.0,29.0,1.0,,,,,,,,
2018-02-23,9.4,40.0,44.0,33.0,1.0,,,,,,,,
2018-02-24,13.2,36.0,50.0,33.0,1.0,,,,,,,,
2018-02-25,17.9,40.0,50.0,34.0,1.0,,,,,,,,
2018-02-26,8.72,40.0,53.0,28.0,,,,,,,,,
2018-02-27,13.87,48.0,62.0,39.0,,,,,,,,,
2018-02-28,11.18,51.0,59.0,37.0,1.0,,,,,,,,
2018-03-01,14.54,39.0,46.0,34.0,1.0,,,,,,,,
2018-03-02,6.26,38.0,48.0,30.0,,,,,,,,,
2018-03-03,7.83,38.0,43.0,33.0,,,,,,,,,
2018-03-04,12.3,38.0,46.0,32.0,,,,,,,,,
2018-03-05,17.45,37.0,40.0,33.0,1.0,,,,,,,,
2018-03-06,8.72,35.0,41.0,31.0,1.0,,,,,,,,
2018-03-07,13.65,31.0,34.0,25.0,1.0,,,,,,,,
2018-03-08,11.18,28.0,34.0,24.0,,,,,,,,,
2018-03-09,6.49,30.0,41.0,23.0,,,,,,,,,
2018-03-10,5.59,33.0,41.0,23.0,,,,,,,,,
2018-03-11,8.28,34.0,40.0,28.0,,,,,,,,,
2018-03-12,11.41,37.0,46.0,30.0,,,,,,,,,
2018-03-13,10.74,32.0,35.0,19.0,1.0,1.0,,,1.0,,,,
2018-03-14,10.96,30.0,48.0,22.0,,,,,,,,,
2018-03-15,9.17,40.0,50.0,28.0,,,,,,,,,
2018-03-16,10.96,32.0,38.0,29.0,,,,,,,,,
2018-03-17,10.07,37.0,46.0,30.0,,,,,,,,,
2018-03-18,4.7,40.0,57.0,27.0,,,,,,,,,
2018-03-19,15.21,41.0,46.0,33.0,,,,,,,,,
2018-03-20,17.0,33.0,37.0,29.0,,,,,,,,,
2018-03-21,10.51,33.0,40.0,25.0,,,,,,,,,
2018-03-22,6.93,34.0,50.0,22.0,,,,,,,,,
2018-03-23,9.17,36.0,43.0,25.0,,,,,,,,,
2018-03-24,17.45,36.0,40.0,32.0,,,,,,,,,
2018-03-25,14.09,34.0,41.0,27.0,,,,,,,,,
2018-03-26,9.62,39.0,53.0,31.0,1.0,,,,,,,,
2018-03-27,9.4,49.0,51.0,39.0,1.0,,,,,,,,
2018-03-28,4.47,45.0,54.0,39.0,1.0,,,,1.0,,,,
2018-03-29,8.95,45.0,50.0,35.0,1.0,,,,1.0,,,,
2018-03-30,7.83,39.0,49.0,33.0,,,,,,,,,
2018-03-31,15.88,44.0,58.0,32.0,,,,,,,,,
2018-04-01,7.83,32.0,35.0,24.0,,,,,,,,,
2018-04-02,6.93,32.0,44.0,21.0,,,,,1.0,,,,
2018-04-03,12.08,39.0,40.0,34.0,1.0,,,,,,,,
2018-04-04,15.21,32.0,35.0,26.0,1.0,,,,,,,,
2018-04-05,7.38,32.0,42.0,23.0,1.0,,,,1.0,,,,
2018-04-06,14.32,35.0,38.0,25.0,1.0,,,,,,,,
2018-04-07,8.95,28.0,39.0,20.0,,,,,,,,,
2018-04-08,6.93,31.0,39.0,21.0,1.0,,,,,,,,
2018-04-09,6.04,33.0,39.0,30.0,1.0,,,,1.0,,,,
2018-04-10,8.5,36.0,46.0,28.0,1.0,,,,1.0,,,,
2018-04-11,9.84,48.0,66.0,39.0,1.0,,,,1.0,,,,
2018-04-12,14.09,56.0,73.0,42.0,1.0,,,,,,,,
2018-04-13,13.2,43.0,47.0,39.0,1.0,,,,,,,,
2018-04-14,21.03,39.0,39.0,36.0,1.0,,,,,,,,
2018-04-15,13.65,35.0,37.0,28.0,1.0,,,,,,,,
2018-04-16,14.99,31.0,35.0,27.0,1.0,,,,1.0,,,,
